2064,7280,7745,1464279037.0
14,6782,7746,1464279038.0
417,6789,7747,1464279039.0
502,6799,7748,1464279040.0
440,6863,7749,1464279041.0
1671,6858,7750,1464279042.0
735,6792,7751,1464279043.0
30,7008,7752,1464279044.0
698,6781,7755,1464279047.0
69,6853,7757,1464279049.0
461,6787,7759,1464279051.0
1709,6866,7761,1464279053.0
263,6925,7762,1464279054.0
701,6792,7769,1464280799.0
1792,6792,7770,1464280800.0
294,6783,7781,1464282599.0
668,6781,7782,1464282600.0
333,6811,7783,1464282601.0
1204,6776,7784,1464282602.0
1935,6799,7785,1464282603.0
1638,7347,7789,1464282607.0
968,6911,7790,1464282608.0
199,6818,7795,1464284401.0
2075,6854,7797,1464284403.0
1127,7008,7798,1464284404.0
288,6868,7799,1464284405.0
674,6778,7800,1464284406.0
2034,6781,7801,1464284407.0
1482,6787,7802,1464284408.0
1192,7212,7803,1464284409.0
1029,7024,7804,1464284410.0
1978,7212,7805,1464284411.0
1068,6779,7806,1464284412.0
333,6811,7808,1464284414.0
502,6799,7809,1464284415.0
1768,6891,7812,1464284418.0
438,6790,7813,1464284419.0
560,6925,7814,1464284420.0
904,7505,7815,1464284421.0
1978,7212,7816,1464284422.0
216,6790,7817,1464284423.0
621,6914,7818,1464284424.0
985,6925,7819,1464284425.0
1220,6859,7820,1464284426.0
968,6911,7821,1464284427.0
368,6792,7822,1464284428.0
1673,6818,7823,1464284429.0
240,6783,7824,1464284430.0
521,6809,7825,1464284431.0
515,6821,7827,1464284433.0
461,6787,7828,1464284434.0
968,6911,7829,1464284435.0
2067,6784,7830,1464284436.0
31,6783,7833,1464284439.0
886,6910,7834,1464284440.0
518,6782,7835,1464284441.0
904,7505,7844,1464286199.0
915,7104,7845,1464286200.0
30,7008,7846,1464286201.0
148,6974,7847,1464286202.0
1989,6782,7848,1464286203.0
1989,6782,7849,1464286204.0
1268,6791,7850,1464286205.0
502,6799,7851,1464286206.0
2004,6925,7854,1464286209.0
1769,7024,7855,1464286210.0
1318,6910,7856,1464286211.0
1429,6776,7857,1464286212.0
339,6778,7864,1464287999.0
1882,6925,7865,1464288000.0
1995,6925,7866,1464288001.0
1554,6780,7867,1464288002.0
516,6784,7868,1464288003.0
1118,6850,7869,1464288004.0
350,6777,7870,1464288005.0
983,6799,7872,1464288007.0
442,7035,7873,1464288008.0
1033,6818,7875,1464288010.0
1450,6794,7876,1464288011.0
288,6868,7877,1464288012.0
461,6787,7878,1464288013.0
1768,6891,7880,1464288015.0
240,6783,7881,1464288016.0
148,6974,7894,1464289799.0
442,7035,7895,1464289800.0
303,6813,7896,1464289801.0
1559,6912,7897,1464289802.0
1095,6792,7898,1464289803.0
1793,7058,7899,1464289804.0
708,6783,7900,1464289805.0
507,6813,7901,1464289806.0
426,6797,7902,1464289807.0
1038,6790,7903,1464289808.0
253,6863,7904,1464289809.0
876,6920,7905,1464289810.0
2034,6781,7906,1464289811.0
513,6785,7907,1464289812.0
497,7038,7908,1464289813.0
863,6811,7909,1464289814.0
1162,6974,7910,1464289815.0
834,6819,7911,1464289816.0
9,6776,7912,1464289817.0
1220,6859,7913,1464289818.0
518,6782,7914,1464289819.0
1926,7007,7915,1464289820.0
1989,6782,7916,1464289821.0
1001,6949,7917,1464289822.0
1118,6850,7918,1464289823.0
554,6820,7919,1464289824.0
449,6778,7920,1464289825.0
516,6784,7921,1464289826.0
507,6813,7922,1464289827.0
1574,6850,7924,1464289829.0
1034,6794,7925,1464289830.0
1038,6790,7926,1464289831.0
483,6779,7927,1464289832.0
1554,6780,7928,1464289833.0
1548,6776,7929,1464289834.0
1259,6853,7930,1464289835.0
685,7280,7931,1464289836.0
380,6792,7933,1464289838.0
1253,7058,7934,1464289839.0
254,7024,7935,1464289840.0
577,7270,7936,1464289841.0
1441,6782,7937,1464289842.0
128,6810,7950,1464291599.0
2004,6925,7953,1464291602.0
1059,6811,7954,1464291603.0
417,6789,7955,1464291604.0
982,7443,7957,1464291606.0
230,6853,7958,1464291607.0
1305,6925,7959,1464291608.0
31,6783,7960,1464291609.0
661,7432,7961,1464291610.0
2067,6784,7963,1464291612.0
1125,6792,7964,1464291613.0
502,6799,7965,1464291614.0
1482,6787,7966,1464291615.0
1991,6850,7967,1464291616.0
1754,6810,7968,1464291617.0
277,6838,7969,1464291618.0
1596,6791,7970,1464291619.0
611,6809,7972,1464291621.0
1599,6782,7974,1464291623.0
192,6796,7975,1464291624.0
1035,6790,7976,1464291625.0
733,6850,7977,1464291626.0
951,6903,7979,1464291628.0
701,6792,7980,1464291629.0
253,6863,7982,1464291631.0
1225,6850,7984,1464291633.0
1896,6974,7985,1464291634.0
483,6779,7986,1464291635.0
222,6778,7988,1464291637.0
1999,6866,7989,1464291638.0
303,6813,7990,1464291639.0
1816,6946,7991,1464291640.0
1816,6946,7992,1464291641.0
1084,6778,7993,1464291642.0
1754,6810,7994,1464291643.0
2067,6784,7995,1464291644.0
350,6777,7996,1464291645.0
449,6778,7997,1464291646.0
667,6783,7998,1464291647.0
1428,6984,7999,1464291648.0
1816,6946,8000,1464291649.0
1356,6783,8001,1464291650.0
438,6790,8013,1464293399.0
1935,6799,8014,1464293400.0
1955,6866,8015,1464293401.0
365,6819,8016,1464293402.0
333,6811,8017,1464293403.0
388,6795,8018,1464293404.0
1989,6782,8020,1464293406.0
277,6838,8021,1464293407.0
339,6778,8022,1464293408.0
1335,6866,8024,1464293410.0
1356,6783,8026,1464293412.0
2066,6799,8027,1464293413.0
280,6956,8028,1464293414.0
577,7270,8029,1464293415.0
861,6925,8030,1464293416.0
252,6810,8031,1464293417.0
1995,6925,8032,1464293418.0
1509,6889,8033,1464293419.0
951,6903,8034,1464293420.0
1920,6956,8035,1464293421.0
1554,6780,8036,1464293422.0
252,6810,8037,1464293423.0
1559,6912,8038,1464293424.0
240,6783,8039,1464293425.0
1248,7058,8040,1464293426.0
419,6858,8041,1464293427.0
1087,6797,8042,1464293428.0
1494,6859,8043,1464293429.0
1192,7212,8044,1464293430.0
253,6863,8045,1464293431.0
333,6811,8046,1464293432.0
252,6810,8054,1464295200.0
1259,6853,8056,1464295202.0
719,6792,8057,1464295203.0
621,6914,8059,1464295205.0
2067,6784,8060,1464295206.0
1741,6799,8061,1464295207.0
449,6778,8062,1464295208.0
1617,7024,8063,1464295209.0
368,6792,8065,1464295211.0
1848,6949,8066,1464295212.0
365,6819,8068,1464295214.0
497,7038,8069,1464295215.0
1658,6782,8070,1464295216.0
1084,6778,8071,1464295217.0
767,6791,8072,1464295218.0
333,6811,8073,1464295219.0
668,6781,8074,1464295220.0
1926,7007,8075,1464295221.0
724,6956,8076,1464295222.0
1087,6797,8078,1464295224.0
1248,7058,8079,1464295225.0
1792,6792,8080,1464295226.0
388,6795,8082,1464295228.0
515,6821,8083,1464295229.0
209,6784,8084,1464295230.0
9,6776,8085,1464295231.0
1038,6790,8086,1464295232.0
1994,6858,8087,1464295233.0
1996,6858,8088,1464295234.0
1095,6792,8089,1464295235.0
240,6783,8090,1464295236.0
1256,6785,8091,1464295237.0
438,6790,8093,1464295239.0
630,6785,8095,1464295241.0
1070,6911,8096,1464295242.0
442,7035,8097,1464295243.0
1599,6782,8098,1464295244.0
476,6863,8099,1464295245.0
1302,7022,8100,1464295246.0
1189,7280,8102,1464295248.0
97,6911,8103,1464295249.0
1994,6858,8104,1464295250.0
1789,6819,8105,1464295251.0
1535,6795,8106,1464295252.0
2067,6784,8108,1464295254.0
380,6792,8109,1464295255.0
380,6792,8110,1464295256.0
1596,6791,8119,1464296999.0
1868,6888,8120,1464297000.0
311,6866,8121,1464297001.0
303,6813,8122,1464297002.0
1688,7024,8123,1464297003.0
661,7432,8125,1464297005.0
125,6973,8126,1464297006.0
1311,6797,8128,1464297008.0
985,6925,8130,1464297010.0
554,6820,8131,1464297011.0
1991,6850,8132,1464297012.0
9,6776,8133,1464297013.0
789,6796,8134,1464297014.0
1318,6910,8135,1464297015.0
1627,6784,8136,1464297016.0
1506,6780,8137,1464297017.0
2075,6854,8138,1464297018.0
1768,6891,8139,1464297019.0
1978,7212,8140,1464297020.0
1136,6859,8141,1464297021.0
240,6783,8142,1464297022.0
668,6781,8144,1464297024.0
1107,6796,8145,1464297025.0
702,6817,8146,1464297026.0
630,6785,8148,1464297028.0
1535,6795,8150,1464297030.0
1398,6780,8151,1464297031.0
319,6857,8152,1464297032.0
230,6853,8153,1464297033.0
464,6888,8164,1464298799.0
1428,6984,8165,1464298800.0
611,6809,8166,1464298801.0
199,6818,8167,1464298802.0
265,6819,8168,1464298803.0
1573,6777,8172,1464298807.0
20,6799,8173,1464298808.0
1189,7280,8174,1464298809.0
1789,6819,8176,1464298811.0
557,6853,8179,1464298814.0
222,6778,8180,1464298815.0
1649,6857,8181,1464298816.0
1574,6850,8182,1464298817.0
2100,6791,8185,1464298820.0
996,6984,8186,1464298821.0
1754,6810,8187,1464298822.0
1673,6818,8188,1464298823.0
1535,6795,8189,1464298824.0
280,6956,8190,1464298825.0
2064,7280,8191,1464298826.0
2100,6791,8192,1464298827.0
1935,6799,8193,1464298828.0
1153,7212,8194,1464298829.0
557,6853,8196,1464298831.0
1935,6799,8197,1464298832.0
987,6925,8198,1464298833.0
1259,6853,8199,1464298834.0
1506,6780,8200,1464298835.0
1574,6850,8202,1464298837.0
602,6813,8203,1464298838.0
1272,6777,8204,1464298839.0
1244,6821,8207,1464298842.0
305,6943,8208,1464298843.0
253,6863,8209,1464298844.0
311,6866,8220,1464300599.0
999,6780,8221,1464300600.0
280,6956,8222,1464300601.0
1084,6778,8223,1464300602.0
1554,6780,8224,1464300603.0
2100,6791,8225,1464300604.0
1253,7058,8226,1464300605.0
915,7104,8227,1464300606.0
2100,6791,8228,1464300607.0
668,6781,8229,1464300608.0
1285,7007,8230,1464300609.0
209,6784,8232,1464300611.0
1001,6949,8234,1464300613.0
1068,6779,8237,1464300616.0
333,6811,8238,1464300617.0
1991,6850,8239,1464300618.0
1972,6789,8240,1464300619.0
602,6813,8241,1464300620.0
288,6868,8242,1464300621.0
1225,6850,8243,1464300622.0
1189,7280,8244,1464300623.0
1627,6784,8245,1464300624.0
428,6886,8246,1464300625.0
1128,6792,8248,1464300627.0
1285,7007,8249,1464300628.0
1996,6858,8251,1464300630.0
560,6925,8252,1464300631.0
339,6778,8253,1464300632.0
1844,6956,8254,1464300633.0
1136,6859,8255,1464300634.0
37,7104,8256,1464300635.0
767,6791,8257,1464300636.0
967,6783,8258,1464300637.0
1153,7212,8259,1464300638.0
1128,6792,8261,1464300640.0
1506,6780,8262,1464300641.0
1087,6797,8263,1464300642.0
999,6780,8264,1464300643.0
1955,6866,8265,1464300644.0
1189,7280,8266,1464300645.0
198,7038,8277,1464302399.0
1789,6819,8279,1464302401.0
1817,7058,8280,1464302402.0
1398,6780,8281,1464302403.0
1574,6850,8282,1464302404.0
1302,7022,8283,1464302405.0
1127,7008,8284,1464302406.0
1095,6792,8285,1464302407.0
853,7212,8286,1464302408.0
886,6910,8287,1464302409.0
698,6781,8288,1464302410.0
442,7035,8289,1464302411.0
1285,7007,8290,1464302412.0
1554,6780,8291,1464302413.0
1768,6891,8292,1464302414.0
254,7024,8293,1464302415.0
996,6984,8295,1464302417.0
388,6795,8297,1464302419.0
1285,7007,8298,1464302420.0
350,6777,8299,1464302421.0
1920,6956,8300,1464302422.0
419,6858,8301,1464302423.0
701,6792,8302,1464302424.0
1972,6789,8303,1464302425.0
1498,6795,8304,1464302426.0
1509,6889,8308,1464304199.0
1673,6818,8309,1464304200.0
2004,6925,8310,1464304201.0
1034,6794,8311,1464304202.0
1996,6858,8312,1464304203.0
461,6787,8313,1464304204.0
1192,7212,8314,1464304205.0
1768,6891,8315,1464304206.0
2033,6791,8316,1464304207.0
2004,6925,8317,1464304208.0
740,6778,8318,1464304209.0
685,7280,8319,1464304210.0
853,7212,8320,1464304211.0
1029,7024,8322,1464304213.0
904,7505,8323,1464304214.0
1398,6780,8325,1464304216.0
1755,6799,8326,1464304217.0
521,6809,8327,1464304218.0
719,6792,8328,1464304219.0
507,6813,8329,1464304220.0
265,6819,8331,1464304222.0
1482,6787,8337,1464305999.0
987,6925,8338,1464306000.0
333,6811,8340,1464306002.0
198,7038,8341,1464306003.0
216,6790,8342,1464306004.0
1574,6850,8343,1464306005.0
518,6782,8344,1464306006.0
1494,6859,8346,1464306008.0
578,7058,8347,1464306009.0
983,6799,8348,1464306010.0
1231,6817,8349,1464306011.0
1378,6956,8350,1464306012.0
1153,7212,8351,1464306013.0
2064,7280,8352,1464306014.0
985,6925,8362,1464307799.0
2089,6889,8363,1464307800.0
1673,6818,8364,1464307801.0
1848,6949,8376,1464309599.0
428,6886,8377,1464309600.0
423,6925,8378,1464309601.0
500,6922,8379,1464309602.0
1153,7212,8380,1464309603.0
438,6790,8381,1464309604.0
394,6875,8382,1464309605.0
502,6799,8383,1464309606.0
1559,6912,8384,1464309607.0
20,6799,8385,1464309608.0
1256,6785,8386,1464309609.0
319,6857,8387,1464309610.0
631,6789,8388,1464309611.0
125,6973,8390,1464309613.0
1525,7028,8391,1464309614.0
1935,6799,8393,1464309616.0
1450,6794,8394,1464309617.0
2067,6784,8395,1464309618.0
1848,6949,8397,1464309620.0
1085,6910,8398,1464309621.0
611,6809,8399,1464309622.0
738,6789,8400,1464309623.0
1033,6818,8401,1464309624.0
844,7443,8402,1464309625.0
428,6886,8403,1464309626.0
1506,6780,8404,1464309627.0
1554,6780,8406,1464309629.0
14,6782,8407,1464309630.0
1305,6925,8408,1464309631.0
735,6792,8409,1464309632.0
853,7212,8412,1464309635.0
1126,6888,8413,1464309636.0
1087,6797,8414,1464309637.0
198,7038,8415,1464309638.0
1588,6776,8416,1464309639.0
1253,7058,8417,1464309640.0
987,6925,8418,1464309641.0
1768,6891,8419,1464309642.0
1084,6778,8420,1464309643.0
1253,7058,8421,1464309644.0
611,6809,8422,1464309645.0
1920,6956,8423,1464309646.0
280,6956,8424,1464309647.0
1671,6858,8425,1464309648.0
1033,6818,8426,1464309649.0
667,6783,8427,1464309650.0
502,6799,8428,1464309651.0
1503,6792,8429,1464309652.0
507,6813,8430,1464309653.0
1479,6794,8431,1464309654.0
365,6819,8440,1464311399.0
554,6820,8442,1464311401.0
999,6780,8443,1464311402.0
1192,7212,8444,1464311403.0
497,7038,8445,1464311404.0
174,6819,8446,1464311405.0
2033,6791,8447,1464311406.0
1244,6821,8448,1464311407.0
1588,6776,8449,1464311408.0
1847,6779,8450,1464311409.0
631,6789,8451,1464311410.0
1848,6949,8452,1464311411.0
280,6956,8453,1464311412.0
1450,6794,8454,1464311413.0
1873,6850,8455,1464311414.0
1994,6858,8456,1464311415.0
303,6813,8458,1464311417.0
1428,6984,8459,1464311418.0
263,6925,8468,1464313199.0
174,6819,8469,1464313200.0
1658,6782,8470,1464313201.0
288,6868,8471,1464313202.0
1162,6974,8472,1464313203.0
2089,6889,8473,1464313204.0
1253,7058,8475,1464313206.0
1920,6956,8476,1464313207.0
