timestamp,eventId,teamId,teamLevel,eventType
2016-06-03 06:06:54,446,99,4,end
2016-06-03 06:06:54,447,99,5,start
2016-06-03 06:06:54,448,100,4,end
2016-06-03 06:06:54,449,100,5,start
2016-06-03 06:06:54,450,110,3,end
2016-06-03 06:06:54,451,110,4,start
2016-06-03 07:36:54,452,122,2,end
2016-06-03 07:36:54,453,122,3,start
2016-06-03 08:06:54,454,118,2,end
2016-06-03 08:06:54,455,118,3,start
2016-06-03 10:36:54,456,104,4,end
2016-06-03 10:36:54,457,104,5,start
2016-06-03 10:36:54,458,119,2,end
2016-06-03 10:36:54,459,119,3,start
2016-06-03 11:36:54,460,120,2,end
2016-06-03 11:36:54,461,120,3,start
2016-06-03 13:06:54,462,130,2,end
2016-06-03 13:06:54,463,130,3,start
2016-06-03 14:06:54,464,127,2,end
2016-06-03 14:06:54,465,127,3,start
2016-06-03 15:06:54,466,112,3,end
2016-06-03 15:06:54,467,112,4,start
2016-06-03 15:36:54,468,135,1,end
2016-06-03 15:36:54,469,135,2,start
2016-06-03 15:36:54,470,117,3,end
2016-06-03 15:36:54,471,117,4,start
2016-06-03 17:06:54,472,132,2,end
2016-06-03 17:06:54,473,132,3,start
2016-06-03 18:36:54,474,123,2,end
2016-06-03 18:36:54,475,123,3,start
2016-06-03 19:36:54,476,114,2,end
2016-06-03 19:36:54,477,114,3,start
2016-06-03 20:06:54,478,125,2,end
2016-06-03 20:06:54,479,125,3,start
2016-06-03 22:06:54,480,129,2,end
2016-06-03 22:06:54,481,129,3,start
2016-06-03 23:36:54,482,141,1,end
2016-06-03 23:36:54,483,141,2,start
2016-06-04 00:36:54,484,142,1,end
2016-06-04 00:36:54,485,142,2,start
2016-06-04 00:36:54,486,124,1,end
2016-06-04 00:36:54,487,124,2,start
2016-06-04 04:06:54,488,126,1,end
2016-06-04 04:06:54,489,126,2,start
2016-06-04 04:36:54,490,95,4,end
2016-06-04 04:36:54,491,95,5,start
2016-06-04 04:36:54,492,107,4,end
2016-06-04 04:36:54,493,107,5,start
2016-06-04 05:06:54,494,138,2,end
2016-06-04 05:06:54,495,138,3,start
2016-06-04 05:06:54,496,103,4,end
2016-06-04 05:06:54,497,103,5,start
2016-06-04 06:06:54,498,116,3,end
2016-06-04 06:06:54,499,116,4,start
2016-06-04 07:36:54,500,134,1,end
2016-06-04 07:36:54,501,134,2,start
2016-06-04 08:36:54,502,121,3,end
2016-06-04 08:36:54,503,121,4,start
2016-06-04 09:06:54,504,115,3,end
2016-06-04 09:06:54,505,115,4,start
2016-06-04 12:06:54,506,105,3,end
2016-06-04 12:06:54,507,105,4,start
2016-06-04 13:36:54,508,136,2,end
2016-06-04 13:36:54,509,136,3,start
2016-06-04 15:06:54,510,108,2,end
2016-06-04 15:06:54,511,108,3,start
2016-06-04 19:06:54,512,111,4,end
2016-06-04 19:06:54,513,111,5,start
2016-06-04 19:36:54,514,131,1,end
2016-06-04 19:36:54,515,131,2,start
2016-06-04 20:06:54,516,137,1,end
2016-06-04 20:06:54,517,137,2,start
2016-06-04 21:36:54,518,133,2,end
2016-06-04 21:36:54,519,133,3,start
2016-06-04 22:06:54,520,106,2,end
2016-06-04 22:06:54,521,106,3,start
2016-06-05 05:36:54,522,109,4,end
2016-06-05 05:36:54,523,109,5,start
2016-06-05 05:36:54,524,128,3,end
2016-06-05 05:36:54,525,128,4,start
2016-06-05 06:06:54,526,113,4,end
2016-06-05 06:06:54,527,113,5,start
2016-06-05 08:06:54,528,135,2,end
2016-06-05 08:06:54,529,135,3,start
2016-06-05 09:36:54,530,122,3,end
2016-06-05 09:36:54,531,122,4,start
2016-06-05 10:06:54,532,118,3,end
2016-06-05 10:06:54,533,118,4,start
2016-06-05 12:36:54,534,119,3,end
2016-06-05 12:36:54,535,119,4,start
2016-06-05 13:36:54,536,120,3,end
2016-06-05 13:36:54,537,120,4,start
2016-06-05 15:06:54,538,130,3,end
2016-06-05 15:06:54,539,130,4,start
2016-06-05 16:06:54,540,127,3,end
2016-06-05 16:06:54,541,127,4,start
2016-06-05 16:06:54,542,141,2,end
2016-06-05 16:06:54,543,141,3,start
2016-06-05 17:06:54,544,124,2,end
2016-06-05 17:06:54,545,124,3,start
2016-06-05 17:06:54,546,142,2,end
2016-06-05 17:06:54,547,142,3,start
2016-06-05 18:36:54,548,110,4,end
2016-06-05 18:36:54,549,110,5,start
2016-06-05 19:06:54,550,132,3,end
2016-06-05 19:06:54,551,132,4,start
2016-06-05 20:06:54,552,146,1,end
2016-06-05 20:06:54,553,146,2,start
2016-06-05 20:36:54,554,123,3,end
2016-06-05 20:36:54,555,123,4,start
2016-06-05 20:36:54,556,126,2,end
2016-06-05 20:36:54,557,126,3,start
2016-06-05 21:36:54,558,114,3,end
2016-06-05 21:36:54,559,114,4,start
2016-06-05 22:06:54,560,125,3,end
2016-06-05 22:06:54,561,125,4,start
2016-06-06 00:06:54,562,129,3,end
2016-06-06 00:06:54,563,129,4,start
2016-06-06 00:06:54,564,134,2,end
2016-06-06 00:06:54,565,134,3,start
2016-06-06 03:36:54,566,112,4,end
2016-06-06 03:36:54,567,112,5,start
2016-06-06 03:36:54,568,152,1,end
2016-06-06 03:36:54,569,152,2,start
2016-06-06 04:06:54,570,117,4,end
2016-06-06 04:06:54,571,117,5,start
2016-06-06 06:06:54,572,2,5,end
2016-06-06 06:06:54,573,2,6,start
2016-06-06 06:06:54,574,8,5,end
2016-06-06 06:06:54,575,8,6,start
2016-06-06 06:06:54,576,9,5,end
2016-06-06 06:06:54,577,9,6,start
2016-06-06 06:06:54,578,11,5,end
2016-06-06 06:06:54,579,11,6,start
2016-06-06 06:06:54,580,13,5,end
2016-06-06 06:06:54,581,13,6,start
2016-06-06 06:06:54,582,18,5,end
2016-06-06 06:06:54,583,18,6,start
2016-06-06 06:06:54,584,20,5,end
2016-06-06 06:06:54,585,20,6,start
2016-06-06 06:06:54,586,22,5,end
2016-06-06 06:06:54,587,22,6,start
2016-06-06 06:06:54,588,25,5,end
2016-06-06 06:06:54,589,25,6,start
2016-06-06 06:06:54,590,27,5,end
2016-06-06 06:06:54,591,27,6,start
2016-06-06 06:06:54,592,28,5,end
2016-06-06 06:06:54,593,28,6,start
2016-06-06 06:06:54,594,32,5,end
2016-06-06 06:06:54,595,32,6,start
2016-06-06 06:06:54,596,35,5,end
2016-06-06 06:06:54,597,35,6,start
2016-06-06 06:06:54,598,36,5,end
2016-06-06 06:06:54,599,36,6,start
2016-06-06 06:06:54,600,39,5,end
2016-06-06 06:06:54,601,39,6,start
2016-06-06 06:06:54,602,44,5,end
2016-06-06 06:06:54,603,44,6,start
2016-06-06 06:06:54,604,51,5,end
2016-06-06 06:06:54,605,51,6,start
2016-06-06 06:06:54,606,53,5,end
2016-06-06 06:06:54,607,53,6,start
2016-06-06 06:06:54,608,54,5,end
2016-06-06 06:06:54,609,54,6,start
2016-06-06 06:06:54,610,57,5,end
2016-06-06 06:06:54,611,57,6,start
2016-06-06 06:06:54,612,59,5,end
2016-06-06 06:06:54,613,59,6,start
2016-06-06 06:06:54,614,61,5,end
2016-06-06 06:06:54,615,61,6,start
2016-06-06 06:06:54,616,63,5,end
2016-06-06 06:06:54,617,63,6,start
2016-06-06 06:06:54,618,64,5,end
2016-06-06 06:06:54,619,64,6,start
2016-06-06 06:06:54,620,66,5,end
2016-06-06 06:06:54,621,66,6,start
2016-06-06 06:06:54,622,69,5,end
2016-06-06 06:06:54,623,69,6,start
2016-06-06 06:06:54,624,70,5,end
2016-06-06 06:06:54,625,70,6,start
2016-06-06 06:06:54,626,71,5,end
2016-06-06 06:06:54,627,71,6,start
2016-06-06 06:06:54,628,72,5,end
2016-06-06 06:06:54,629,72,6,start
2016-06-06 06:06:54,630,74,5,end
2016-06-06 06:06:54,631,74,6,start
2016-06-06 06:06:54,632,75,5,end
2016-06-06 06:06:54,633,75,6,start
2016-06-06 06:06:54,634,77,5,end
2016-06-06 06:06:54,635,77,6,start
2016-06-06 06:06:54,636,78,5,end
2016-06-06 06:06:54,637,78,6,start
2016-06-06 06:06:54,638,82,5,end
2016-06-06 06:06:54,639,82,6,start
2016-06-06 06:06:54,640,84,5,end
2016-06-06 06:06:54,641,84,6,start
2016-06-06 06:06:54,642,85,5,end
2016-06-06 06:06:54,643,85,6,start
2016-06-06 06:06:54,644,86,5,end
2016-06-06 06:06:54,645,86,6,start
2016-06-06 06:06:54,646,90,5,end
2016-06-06 06:06:54,647,90,6,start
2016-06-06 06:06:54,648,93,5,end
2016-06-06 06:06:54,649,93,6,start
2016-06-06 06:06:54,650,94,5,end
2016-06-06 06:06:54,651,94,6,start
2016-06-06 06:06:54,652,97,5,end
2016-06-06 06:06:54,653,97,6,start
2016-06-06 06:06:54,654,99,5,end
2016-06-06 06:06:54,655,99,6,start
2016-06-06 06:06:54,656,100,5,end
2016-06-06 06:06:54,657,100,6,start
2016-06-06 07:06:54,658,138,3,end
2016-06-06 07:06:54,659,138,4,start
2016-06-06 10:36:54,660,104,5,end
2016-06-06 10:36:54,661,104,6,start
2016-06-06 12:06:54,662,131,2,end
2016-06-06 12:06:54,663,131,3,start
