timestamp,txId,userSessionId,team,userId,buyId,price
2016-05-31 17:36:54,12741,12717,99,2032,0,1.0
2016-05-31 18:06:54,12759,12341,9,1091,2,3.0
2016-05-31 18:06:54,12760,12418,27,221,5,20.0
2016-05-31 18:06:54,12761,12419,27,1065,5,20.0
2016-05-31 18:36:54,12778,12578,66,473,4,10.0
2016-05-31 18:36:54,12779,12557,64,1567,2,3.0
2016-05-31 19:06:54,12799,12754,123,1634,1,2.0
2016-05-31 19:06:54,12800,12697,94,741,0,1.0
2016-05-31 19:06:54,12801,12517,54,1436,2,3.0
2016-05-31 20:06:54,12844,12481,51,1485,5,20.0
2016-05-31 20:06:54,12845,12515,54,1234,0,1.0
2016-05-31 20:06:54,12846,12509,54,770,4,10.0
2016-05-31 20:36:54,12860,12333,9,21,2,3.0
2016-05-31 20:36:54,12861,12540,61,1085,0,1.0
2016-05-31 20:36:54,12862,12637,77,751,2,3.0
2016-05-31 20:36:54,12863,12672,85,84,1,2.0
2016-05-31 21:06:54,12893,12690,93,2230,2,3.0
2016-05-31 21:06:54,12894,12322,2,1450,2,3.0
2016-05-31 21:06:54,12895,12567,64,564,0,1.0
2016-05-31 21:06:54,12896,12318,2,518,0,1.0
2016-05-31 21:36:54,12916,12474,44,2283,3,5.0
2016-05-31 22:06:54,12947,12356,13,2208,5,20.0
2016-05-31 22:06:54,12948,12516,54,165,3,5.0
2016-05-31 22:06:54,12949,12644,78,1769,4,10.0
2016-05-31 23:06:54,13001,12516,54,165,5,20.0
2016-05-31 23:06:54,13002,11701,111,855,5,20.0
2016-05-31 23:36:54,13038,12546,63,83,3,5.0
2016-06-01 00:06:54,13069,12558,64,1997,1,2.0
2016-06-01 00:06:54,13070,12643,77,2248,0,1.0
2016-06-01 00:06:54,13071,12613,74,1270,5,20.0
2016-06-01 01:36:54,13151,12144,121,1915,5,20.0
2016-06-01 01:36:54,13152,12330,9,1143,1,2.0
2016-06-01 01:36:54,13153,12511,54,1042,3,5.0
2016-06-01 01:36:54,13154,12710,97,9,4,10.0
2016-06-01 02:06:54,13167,12630,75,65,0,1.0
2016-06-01 02:06:54,13168,12560,64,504,4,10.0
2016-06-01 02:36:54,13188,12719,99,1804,3,5.0
2016-06-01 02:36:54,13189,12531,59,801,5,20.0
2016-06-01 03:06:54,13214,12611,72,455,3,5.0
2016-06-01 03:36:54,13244,12581,66,1721,0,1.0
2016-06-01 03:36:54,13245,12661,84,244,0,1.0
2016-06-01 03:36:54,13246,12486,51,2030,0,1.0
2016-06-01 04:06:54,13270,12718,99,97,1,2.0
2016-06-01 04:06:54,13271,12522,57,2221,5,20.0
2016-06-01 04:06:54,13272,12683,90,1972,4,10.0
2016-06-01 04:06:54,13273,12428,27,2384,0,1.0
2016-06-01 04:36:54,13287,12524,57,2285,5,20.0
2016-06-01 04:36:54,13288,12708,97,1522,2,3.0
2016-06-01 05:06:54,13321,12362,18,121,2,3.0
2016-06-01 05:06:54,13322,12703,97,649,0,1.0
2016-06-01 05:06:54,13323,12576,66,736,0,1.0
2016-06-01 05:06:54,13324,12141,127,1734,2,3.0
2016-06-01 06:06:54,13363,12684,90,1639,4,10.0
2016-06-01 06:06:54,13364,12447,35,2146,0,1.0
2016-06-01 06:36:54,13381,12725,100,2092,3,5.0
2016-06-01 06:36:54,13382,12546,63,83,2,3.0
2016-06-01 06:36:54,13383,12358,13,271,1,2.0
2016-06-01 07:36:54,13427,12450,35,2127,1,2.0
2016-06-01 07:36:54,13428,12853,72,1201,5,20.0
2016-06-01 08:06:54,13445,12633,75,358,1,2.0
2016-06-01 08:06:54,13446,12791,114,2128,2,3.0
2016-06-01 08:06:54,13447,12713,99,1,2,3.0
2016-06-01 08:36:54,13470,12345,11,2222,2,3.0
2016-06-01 08:36:54,13471,12318,2,518,0,1.0
2016-06-01 08:36:54,13472,12699,97,1756,2,3.0
2016-06-01 09:06:54,13506,12697,94,741,2,3.0
2016-06-01 09:06:54,13507,12144,121,1915,5,20.0
2016-06-01 09:06:54,13508,12331,9,1652,5,20.0
2016-06-01 09:06:54,13509,12385,20,1801,2,3.0
2016-06-01 09:36:54,13527,12334,9,1300,2,3.0
2016-06-01 09:36:54,13528,12315,2,624,3,5.0
2016-06-01 10:06:54,13560,12334,9,1300,2,3.0
2016-06-01 10:06:54,13561,12602,71,113,0,1.0
2016-06-01 10:06:54,13562,12439,35,2229,4,10.0
2016-06-01 10:06:54,13563,12753,69,34,4,10.0
2016-06-01 10:36:54,13573,12629,75,253,2,3.0
2016-06-01 10:36:54,13574,12633,75,358,2,3.0
2016-06-01 10:36:54,13575,12408,22,233,1,2.0
2016-06-01 11:06:54,13602,12618,74,2132,5,20.0
2016-06-01 11:06:54,13603,12564,64,68,0,1.0
2016-06-01 11:06:54,13604,12407,22,1022,1,2.0
2016-06-01 11:36:54,13632,12585,69,1162,3,5.0
2016-06-01 11:36:54,13633,13340,103,2142,3,5.0
2016-06-01 12:06:54,13647,12657,84,1404,4,10.0
2016-06-01 12:36:54,13669,12370,18,1958,2,3.0
2016-06-01 12:36:54,13670,12549,63,212,2,3.0
2016-06-01 13:06:54,13684,12490,53,1863,3,5.0
2016-06-01 13:06:54,13685,12375,18,934,1,2.0
2016-06-01 13:06:54,13686,12539,61,1471,4,10.0
2016-06-01 13:36:54,13708,12326,8,2383,2,3.0
2016-06-01 13:36:54,13709,12927,127,1051,3,5.0
2016-06-01 15:06:54,13774,12376,18,1064,0,1.0
2016-06-01 15:06:54,13775,12657,84,1404,1,2.0
2016-06-01 15:36:54,13811,12668,85,2359,4,10.0
2016-06-01 16:06:54,13833,12671,85,864,1,2.0
2016-06-01 16:06:54,13834,12351,13,1623,4,10.0
2016-06-01 16:06:54,13835,12579,66,1360,4,10.0
2016-06-01 16:36:54,13866,12672,85,84,3,5.0
2016-06-01 17:06:54,13885,12643,77,2248,1,2.0
2016-06-01 17:06:54,13886,13353,93,956,4,10.0
2016-06-01 17:06:54,13887,12401,22,90,2,3.0
2016-06-01 17:36:54,13908,12449,35,400,4,10.0
2016-06-01 17:36:54,13909,12385,20,1801,1,2.0
2016-06-01 18:06:54,13943,12503,53,1538,4,10.0
2016-06-01 18:06:54,13944,12660,84,2218,2,3.0
2016-06-01 18:06:54,13945,12370,18,1958,2,3.0
2016-06-01 20:06:54,14020,12144,121,1915,3,5.0
2016-06-01 20:06:54,14021,12406,22,1782,2,3.0
2016-06-01 20:06:54,14022,12484,51,810,2,3.0
2016-06-01 20:36:54,14062,12431,27,1935,1,2.0
2016-06-01 20:36:54,14063,12498,53,2139,3,5.0
2016-06-01 20:36:54,14064,12407,22,1022,0,1.0
2016-06-01 21:36:54,14103,12711,99,2368,4,10.0
2016-06-01 21:36:54,14104,12878,77,1989,1,2.0
2016-06-01 22:06:54,14117,12369,18,1205,1,2.0
2016-06-01 22:06:54,14118,12360,18,1658,4,10.0
2016-06-01 22:06:54,14119,12918,104,1615,3,5.0
2016-06-01 22:36:54,14148,12439,35,2229,3,5.0
2016-06-01 22:36:54,14149,12840,105,399,2,3.0
2016-06-01 22:36:54,14150,12330,9,1143,2,3.0
2016-06-01 23:06:54,14180,12178,115,1000,5,20.0
2016-06-01 23:06:54,14181,13857,51,143,2,3.0
2016-06-01 23:06:54,14182,12529,59,867,4,10.0
2016-06-01 23:36:54,14216,12521,57,1320,5,20.0
2016-06-02 00:36:54,14277,14043,82,1546,2,3.0
2016-06-02 01:06:54,14285,12531,59,801,4,10.0
2016-06-02 01:36:54,14321,12606,72,1856,0,1.0
2016-06-02 01:36:54,14322,12695,94,352,5,20.0
2016-06-02 03:06:54,14396,13839,103,2142,2,3.0
2016-06-02 03:06:54,14397,12456,36,127,5,20.0
2016-06-02 04:36:54,14478,13751,108,375,4,10.0
2016-06-02 04:36:54,14479,12713,99,1,0,1.0
2016-06-02 04:36:54,14480,12660,84,2218,1,2.0
