timestamp,userSessionId,userId,teamId,assignmentId,sessionType,teamLevel,platformType
2016-05-26 15:02:33,5929,174,9,5404,start,1,android
2016-05-27 23:06:54,5929,174,9,5404,end,1,android
2016-05-26 14:54:15,5652,937,11,5316,start,1,android
2016-05-27 23:06:54,5652,937,11,5316,end,1,android
2016-05-26 15:03:36,5670,351,11,5323,start,1,windows
2016-05-27 23:06:54,5670,351,11,5323,end,1,windows
2016-05-26 14:47:46,5686,1629,11,5325,start,1,iphone
2016-05-27 23:06:54,5686,1629,11,5325,end,1,iphone
2016-05-26 15:06:51,5695,1924,11,5314,start,1,iphone
2016-05-27 23:06:54,5695,1924,11,5314,end,1,iphone
2016-05-26 14:43:19,5709,2222,11,5043,start,1,iphone
2016-05-27 23:06:54,5709,2222,11,5043,end,1,iphone
2016-05-26 14:52:11,5724,1260,11,5042,start,1,iphone
2016-05-27 23:06:54,5724,1260,11,5042,end,1,iphone
2016-05-26 14:48:02,5801,222,11,5319,start,1,iphone
2016-05-27 23:06:54,5801,222,11,5319,end,1,iphone
2016-05-26 14:40:23,5851,303,11,5318,start,1,android
2016-05-27 23:06:54,5851,303,11,5318,end,1,android
2016-05-26 14:57:39,5872,1848,11,5309,start,1,android
2016-05-27 23:06:54,5872,1848,11,5309,end,1,android
2016-05-26 14:39:59,5881,390,11,5317,start,1,linux
2016-05-27 23:06:54,5881,390,11,5317,end,1,linux
2016-05-26 15:03:23,5938,1155,11,5313,start,1,iphone
2016-05-27 23:06:54,5938,1155,11,5313,end,1,iphone
2016-05-26 14:47:38,5659,1623,13,5373,start,1,iphone
2016-05-27 23:06:54,5659,1623,13,5373,end,1,iphone
2016-05-26 14:51:21,5739,1362,13,5375,start,1,iphone
2016-05-27 23:06:54,5739,1362,13,5375,end,1,iphone
2016-05-26 15:04:51,5746,1072,13,5371,start,1,iphone
2016-05-27 23:06:54,5746,1072,13,5371,end,1,iphone
2016-05-26 15:06:42,5774,1513,13,5380,start,1,mac
2016-05-27 23:06:54,5774,1513,13,5380,end,1,mac
2016-05-26 22:06:54,6377,1555,13,6220,start,1,iphone
2016-05-27 23:06:54,6377,1555,13,6220,end,1,iphone
2016-05-26 14:39:49,5649,1658,18,5226,start,1,iphone
2016-05-27 23:06:54,5649,1658,18,5226,end,1,iphone
2016-05-26 15:05:10,5654,849,18,5222,start,1,iphone
2016-05-27 23:06:54,5654,849,18,5222,end,1,iphone
2016-05-26 15:05:26,5665,121,18,5061,start,1,android
2016-05-27 23:06:54,5665,121,18,5061,end,1,android
2016-05-26 14:45:03,5681,1034,18,5230,start,1,iphone
2016-05-27 23:06:54,5681,1034,18,5230,end,1,iphone
2016-05-26 14:38:33,5696,970,18,5225,start,1,iphone
2016-05-27 23:06:54,5696,970,18,5225,end,1,iphone
2016-05-26 14:38:52,5705,1874,18,5360,start,1,mac
2016-05-27 23:06:54,5705,1874,18,5360,end,1,mac
2016-05-26 14:56:51,5711,128,18,5237,start,1,iphone
2016-05-27 23:06:54,5711,128,18,5237,end,1,iphone
2016-05-26 14:39:27,5716,374,18,5221,start,1,android
2016-05-27 23:06:54,5716,374,18,5221,end,1,android
2016-05-26 14:59:19,5726,217,18,5219,start,1,mac
2016-05-27 23:06:54,5726,217,18,5219,end,1,mac
2016-05-26 14:37:08,5727,1205,18,5234,start,1,android
2016-05-27 23:06:54,5727,1205,18,5234,end,1,android
2016-05-26 14:39:13,5817,1958,18,5363,start,1,android
2016-05-27 23:06:54,5817,1958,18,5363,end,1,android
2016-05-26 14:39:33,5822,283,18,5233,start,1,windows
2016-05-27 23:06:54,5822,283,18,5233,end,1,windows
2016-05-26 14:51:21,5838,538,18,5231,start,1,android
2016-05-27 23:06:54,5838,538,18,5231,end,1,android
2016-05-26 15:00:54,5840,1275,18,5227,start,1,iphone
2016-05-27 23:06:54,5840,1275,18,5227,end,1,iphone
2016-05-26 14:44:48,5895,1076,18,5362,start,1,iphone
2016-05-27 23:06:54,5895,1076,18,5362,end,1,iphone
2016-05-26 15:05:58,5950,934,18,5229,start,1,windows
2016-05-27 23:06:54,5950,934,18,5229,end,1,windows
2016-05-26 22:36:54,6401,1064,18,5232,start,1,windows
2016-05-27 23:06:54,6401,1064,18,5232,end,1,windows
2016-05-26 14:45:39,5662,453,20,5112,start,1,android
2016-05-27 23:06:54,5662,453,20,5112,end,1,android
2016-05-26 14:39:15,5668,1145,20,5109,start,1,windows
2016-05-27 23:06:54,5668,1145,20,5109,end,1,windows
2016-05-26 14:44:15,5702,355,20,5114,start,1,iphone
2016-05-27 23:06:54,5702,355,20,5114,end,1,iphone
2016-05-26 15:06:42,5703,1560,20,5111,start,1,android
2016-05-27 23:06:54,5703,1560,20,5111,end,1,android
2016-05-26 14:48:09,5905,1215,20,5110,start,1,android
2016-05-27 23:06:54,5905,1215,20,5110,end,1,android
2016-05-26 15:05:08,5650,1589,22,5589,start,1,iphone
2016-05-27 23:06:54,5650,1589,22,5589,end,1,iphone
2016-05-26 14:59:07,5653,342,22,5591,start,1,android
2016-05-27 23:06:54,5653,342,22,5591,end,1,android
2016-05-26 14:56:54,5688,852,22,5584,start,1,android
2016-05-27 23:06:54,5688,852,22,5584,end,1,android
2016-05-26 14:48:42,5751,30,22,5190,start,1,iphone
2016-05-27 23:06:54,5751,30,22,5190,end,1,iphone
2016-05-26 14:54:35,5754,155,22,5196,start,1,android
2016-05-27 23:06:54,5754,155,22,5196,end,1,android
2016-05-26 15:03:55,5755,1349,22,5585,start,1,iphone
2016-05-27 23:06:54,5755,1349,22,5585,end,1,iphone
2016-05-26 14:46:40,5759,76,22,5186,start,1,windows
2016-05-27 23:06:54,5759,76,22,5186,end,1,windows
2016-05-26 14:58:31,5781,2149,22,5586,start,1,android
2016-05-27 23:06:54,5781,2149,22,5586,end,1,android
2016-05-26 14:39:33,5797,415,22,5593,start,1,iphone
2016-05-27 23:06:54,5797,415,22,5593,end,1,iphone
2016-05-26 14:44:24,5803,204,22,5597,start,1,windows
2016-05-27 23:06:54,5803,204,22,5597,end,1,windows
2016-05-26 14:37:50,5827,60,22,5193,start,1,iphone
2016-05-27 23:06:54,5827,60,22,5193,end,1,iphone
2016-05-26 14:53:33,5853,844,22,5194,start,1,iphone
2016-05-27 23:06:54,5853,844,22,5194,end,1,iphone
2016-05-26 15:00:32,5855,208,22,5198,start,1,iphone
2016-05-27 23:06:54,5855,208,22,5198,end,1,iphone
2016-05-26 14:39:06,5858,157,22,5185,start,1,iphone
2016-05-27 23:06:54,5858,157,22,5185,end,1,iphone
2016-05-26 15:03:05,5864,534,22,5191,start,1,android
2016-05-27 23:06:54,5864,534,22,5191,end,1,android
2016-05-26 14:51:34,5869,90,22,5580,start,1,android
2016-05-27 23:06:54,5869,90,22,5580,end,1,android
2016-05-26 15:01:28,5894,737,22,5596,start,1,windows
2016-05-27 23:06:54,5894,737,22,5596,end,1,windows
2016-05-26 14:49:59,5899,2348,22,5588,start,1,android
2016-05-27 23:06:54,5899,2348,22,5588,end,1,android
2016-05-26 14:37:08,5956,1717,22,5192,start,1,iphone
2016-05-27 23:06:54,5956,1717,22,5192,end,1,iphone
2016-05-26 15:02:53,5957,1453,22,5187,start,1,iphone
2016-05-27 23:06:54,5957,1453,22,5187,end,1,iphone
2016-05-26 14:51:55,5967,1782,22,5590,start,1,android
2016-05-27 23:06:54,5967,1782,22,5590,end,1,android
2016-05-27 11:06:54,6993,1022,22,6213,start,1,windows
2016-05-27 23:06:54,6993,1022,22,6213,end,1,windows
2016-05-26 14:48:52,5770,1807,25,5603,start,1,iphone
2016-05-27 23:06:54,5770,1807,25,5603,end,1,iphone
2016-05-26 14:39:50,5916,1038,25,5604,start,1,android
2016-05-27 23:06:54,5916,1038,25,5604,end,1,android
2016-05-26 14:44:07,5928,791,25,5598,start,1,iphone
2016-05-27 23:06:54,5928,791,25,5598,end,1,iphone
2016-05-26 15:02:46,5771,820,27,5013,start,1,android
2016-05-27 23:06:54,5771,820,27,5013,end,1,android
2016-05-26 15:04:17,5779,221,27,5022,start,1,iphone
2016-05-27 23:06:54,5779,221,27,5022,end,1,iphone
2016-05-26 14:55:40,5785,1065,27,5015,start,1,iphone
2016-05-27 23:06:54,5785,1065,27,5015,end,1,iphone
2016-05-26 14:55:22,5809,611,27,5068,start,1,iphone
2016-05-27 23:06:54,5809,611,27,5068,end,1,iphone
2016-05-26 14:59:23,5810,1834,27,5076,start,1,android
2016-05-27 23:06:54,5810,1834,27,5076,end,1,android
2016-05-26 14:59:55,5836,1892,27,5069,start,1,linux
2016-05-27 23:06:54,5836,1892,27,5069,end,1,linux
2016-05-26 14:54:22,5863,471,27,5065,start,1,iphone
2016-05-27 23:06:54,5863,471,27,5065,end,1,iphone
2016-05-26 14:49:44,5865,175,27,5067,start,1,windows
2016-05-27 23:06:54,5865,175,27,5067,end,1,windows
2016-05-26 15:06:12,5867,1329,27,5019,start,1,android
2016-05-27 23:06:54,5867,1329,27,5019,end,1,android
2016-05-26 14:51:55,5908,856,27,5020,start,1,iphone
2016-05-27 23:06:54,5908,856,27,5020,end,1,iphone
2016-05-26 14:51:32,5911,382,27,5070,start,1,iphone
2016-05-27 23:06:54,5911,382,27,5070,end,1,iphone
2016-05-26 14:55:46,5934,2384,27,5073,start,1,windows
2016-05-27 23:06:54,5934,2384,27,5073,end,1,windows
2016-05-26 14:52:04,5939,1071,27,5016,start,1,iphone
2016-05-27 23:06:54,5939,1071,27,5016,end,1,iphone
2016-05-27 02:36:54,6585,242,27,6431,start,1,iphone
2016-05-27 23:06:54,6585,242,27,6431,end,1,iphone
2016-05-26 15:03:23,5784,1465,28,5511,start,1,android
2016-05-27 23:06:54,5784,1465,28,5511,end,1,android
2016-05-26 14:56:18,5793,2194,28,5512,start,1,iphone
2016-05-27 23:06:54,5793,2194,28,5512,end,1,iphone
2016-05-26 22:36:54,6402,662,28,6160,start,1,iphone
2016-05-27 23:06:54,6402,662,28,6160,end,1,iphone
2016-05-27 20:06:54,7401,1139,28,6194,start,1,android
2016-05-27 23:06:54,7401,1139,28,6194,end,1,android
2016-05-26 14:55:14,5761,2336,32,5576,start,1,windows
2016-05-27 23:06:54,5761,2336,32,5576,end,1,windows
2016-05-26 17:06:54,6088,1815,32,6052,start,1,iphone
2016-05-27 23:06:54,6088,1815,32,6052,end,1,iphone
2016-05-27 04:06:54,6663,1183,32,6076,start,1,linux
2016-05-27 23:06:54,6663,1183,32,6076,end,1,linux
2016-05-26 14:42:30,5694,2229,35,5101,start,1,iphone
2016-05-27 23:06:54,5694,2229,35,5101,end,1,iphone
2016-05-26 14:41:38,5697,2199,35,5564,start,1,android
2016-05-27 23:06:54,5697,2199,35,5564,end,1,android
2016-05-26 14:44:23,5742,2243,35,5095,start,1,android
2016-05-27 23:06:54,5742,2243,35,5095,end,1,android
2016-05-26 14:41:47,5772,807,35,5098,start,1,linux
2016-05-27 23:06:54,5772,807,35,5098,end,1,linux
2016-05-26 14:50:23,5773,279,35,5566,start,1,windows
2016-05-27 23:06:54,5773,279,35,5566,end,1,windows
2016-05-26 15:00:57,5775,868,35,5102,start,1,iphone
2016-05-27 23:06:54,5775,868,35,5102,end,1,iphone
2016-05-26 14:38:12,5799,699,35,5087,start,1,mac
2016-05-27 23:06:54,5799,699,35,5087,end,1,mac
2016-05-26 15:04:01,5839,1224,35,5097,start,1,iphone
2016-05-27 23:06:54,5839,1224,35,5097,end,1,iphone
2016-05-26 14:42:06,5880,2146,35,5565,start,1,linux
2016-05-27 23:06:54,5880,2146,35,5565,end,1,linux
2016-05-26 15:01:49,5897,576,35,5090,start,1,android
2016-05-27 23:06:54,5897,576,35,5090,end,1,android
2016-05-26 14:39:21,5948,400,35,5092,start,1,iphone
2016-05-27 23:06:54,5948,400,35,5092,end,1,iphone
2016-05-26 15:03:20,5968,2127,35,5089,start,1,linux
2016-05-27 23:06:54,5968,2127,35,5089,end,1,linux
2016-05-26 15:01:14,5648,812,36,5242,start,1,android
2016-05-27 23:06:54,5648,812,36,5242,end,1,android
2016-05-26 14:41:25,5669,445,36,5252,start,1,android
2016-05-27 23:06:54,5669,445,36,5252,end,1,android
2016-05-26 14:47:16,5717,321,36,5238,start,1,windows
2016-05-27 23:06:54,5717,321,36,5238,end,1,windows
2016-05-26 15:06:20,5734,127,36,5239,start,1,iphone
2016-05-27 23:06:54,5734,127,36,5239,end,1,iphone
2016-05-26 14:42:10,5736,2161,36,5246,start,1,android
2016-05-27 23:06:54,5736,2161,36,5246,end,1,android
2016-05-26 14:43:24,5752,1351,36,5250,start,1,iphone
2016-05-27 23:06:54,5752,1351,36,5250,end,1,iphone
2016-05-26 14:49:52,5763,1731,36,5253,start,1,iphone
2016-05-27 23:06:54,5763,1731,36,5253,end,1,iphone
2016-05-26 14:47:27,5843,2178,36,5254,start,1,iphone
2016-05-27 23:06:54,5843,2178,36,5254,end,1,iphone
2016-05-26 14:50:44,5874,962,36,5245,start,1,iphone
2016-05-27 23:06:54,5874,962,36,5245,end,1,iphone
2016-05-26 14:48:01,5947,108,36,5240,start,1,iphone
2016-05-27 23:06:54,5947,108,36,5240,end,1,iphone
2016-05-26 14:55:24,5664,1073,39,5306,start,1,android
2016-05-27 23:06:54,5664,1073,39,5306,end,1,android
2016-05-26 14:38:34,5672,591,39,5303,start,1,windows
2016-05-27 23:06:54,5672,591,39,5303,end,1,windows
2016-05-26 14:54:25,5813,210,39,5302,start,1,android
2016-05-27 23:06:54,5813,210,39,5302,end,1,android
2016-05-26 14:49:14,5964,2040,39,5305,start,1,android
2016-05-27 23:06:54,5964,2040,39,5305,end,1,android
2016-05-26 14:41:27,5676,1926,44,5052,start,1,android
2016-05-27 23:06:54,5676,1926,44,5052,end,1,android
2016-05-26 14:52:35,5699,515,44,5059,start,1,iphone
2016-05-27 23:06:54,5699,515,44,5059,end,1,iphone
2016-05-26 14:49:03,5714,1591,44,5056,start,1,iphone
2016-05-27 23:06:54,5714,1591,44,5056,end,1,iphone
2016-05-26 15:02:54,5750,2283,44,5044,start,1,android
2016-05-27 23:06:54,5750,2283,44,5044,end,1,android
2016-05-26 14:59:52,5788,827,44,5047,start,1,iphone
2016-05-27 23:06:54,5788,827,44,5047,end,1,iphone
2016-05-26 15:06:49,5794,657,44,5051,start,1,android
2016-05-27 23:06:54,5794,657,44,5051,end,1,android
2016-05-26 14:59:30,5859,2262,44,5053,start,1,android
2016-05-27 23:06:54,5859,2262,44,5053,end,1,android
2016-05-26 14:54:15,5887,935,44,5060,start,1,iphone
2016-05-27 23:06:54,5887,935,44,5060,end,1,iphone
2016-05-26 14:49:12,5898,1099,44,5048,start,1,iphone
2016-05-27 23:06:54,5898,1099,44,5048,end,1,iphone
2016-05-26 14:57:06,5961,1890,44,5049,start,1,android
2016-05-27 23:06:54,5961,1890,44,5049,end,1,android
2016-05-26 15:05:23,5732,1485,51,5625,start,1,iphone
2016-05-27 23:06:54,5732,1485,51,5625,end,1,iphone
2016-05-26 15:04:16,5782,1318,51,5623,start,1,iphone
2016-05-27 23:06:54,5782,1318,51,5623,end,1,iphone
2016-05-26 14:53:36,5800,757,51,5620,start,1,android
2016-05-27 23:06:54,5800,757,51,5620,end,1,android
2016-05-26 14:46:20,5883,810,51,5629,start,1,android
2016-05-27 23:06:54,5883,810,51,5629,end,1,android
2016-05-26 14:48:41,5884,1278,51,5621,start,1,windows
2016-05-27 23:06:54,5884,1278,51,5621,end,1,windows
2016-05-26 15:04:40,5917,2030,51,5630,start,1,windows
2016-05-27 23:06:54,5917,2030,51,5630,end,1,windows
2016-05-27 15:36:54,7188,1393,51,6851,start,1,linux
2016-05-27 23:06:54,7188,1393,51,6851,end,1,linux
2016-05-26 14:58:07,5651,1863,53,5260,start,1,android
2016-05-27 23:06:54,5651,1863,53,5260,end,1,android
2016-05-26 14:44:45,5660,881,53,5257,start,1,iphone
2016-05-27 23:06:54,5660,881,53,5257,end,1,iphone
2016-05-26 14:37:07,5729,1173,53,5258,start,1,iphone
2016-05-27 23:06:54,5729,1173,53,5258,end,1,iphone
2016-05-26 14:52:44,5731,2004,53,5256,start,1,iphone
2016-05-27 23:06:54,5731,2004,53,5256,end,1,iphone
2016-05-26 14:48:55,5743,1059,53,5262,start,1,android
2016-05-27 23:06:54,5743,1059,53,5262,end,1,android
2016-05-26 14:41:01,5776,1326,53,5291,start,1,iphone
2016-05-27 23:06:54,5776,1326,53,5291,end,1,iphone
2016-05-26 15:04:21,5780,2360,53,5286,start,1,android
2016-05-27 23:06:54,5780,2360,53,5286,end,1,android
2016-05-26 14:52:48,5786,2231,53,5268,start,1,iphone
2016-05-27 23:06:54,5786,2231,53,5268,end,1,iphone
2016-05-26 14:42:49,5787,181,53,5271,start,1,android
2016-05-27 23:06:54,5787,181,53,5271,end,1,android
2016-05-26 14:49:43,5791,2139,53,5285,start,1,android
2016-05-27 23:06:54,5791,2139,53,5285,end,1,android
2016-05-26 14:40:10,5816,1740,53,5259,start,1,windows
2016-05-27 23:06:54,5816,1740,53,5259,end,1,windows
2016-05-26 15:00:56,5844,670,53,5290,start,1,iphone
2016-05-27 23:06:54,5844,670,53,5290,end,1,iphone
2016-05-26 14:37:04,5873,539,53,5297,start,1,windows
2016-05-27 23:06:54,5873,539,53,5297,end,1,windows
2016-05-26 14:40:00,5890,1433,53,5269,start,1,android
2016-05-27 23:06:54,5890,1433,53,5269,end,1,android
2016-05-26 14:44:07,5892,1538,53,5281,start,1,iphone
2016-05-27 23:06:54,5892,1538,53,5281,end,1,iphone
2016-05-26 14:59:50,5933,1104,53,5273,start,1,iphone
2016-05-27 23:06:54,5933,1104,53,5273,end,1,iphone
2016-05-26 14:45:18,5965,123,53,5293,start,1,android
2016-05-27 23:06:54,5965,123,53,5293,end,1,android
2016-05-27 19:06:54,7371,769,53,5294,start,1,android
2016-05-27 23:06:54,7371,769,53,5294,end,1,android
2016-05-26 15:04:36,5674,770,54,5449,start,1,iphone
2016-05-27 23:06:54,5674,770,54,5449,end,1,iphone
2016-05-26 15:06:45,5682,782,54,5450,start,1,iphone
2016-05-27 23:06:54,5682,782,54,5450,end,1,iphone
2016-05-26 14:42:16,5741,1042,54,5632,start,1,android
2016-05-27 23:06:54,5741,1042,54,5632,end,1,android
2016-05-26 15:02:38,5749,2379,54,5636,start,1,android
2016-05-27 23:06:54,5749,2379,54,5636,end,1,android
2016-05-26 14:50:43,5807,1026,54,5635,start,1,iphone
2016-05-27 23:06:54,5807,1026,54,5635,end,1,iphone
2016-05-26 15:03:24,5834,178,54,5639,start,1,iphone
2016-05-27 23:06:54,5834,178,54,5639,end,1,iphone
2016-05-26 14:54:58,5866,1234,54,5641,start,1,android
2016-05-27 23:06:54,5866,1234,54,5641,end,1,android
2016-05-26 14:55:28,5889,165,54,5646,start,1,iphone
2016-05-27 23:06:54,5889,165,54,5646,end,1,iphone
2016-05-26 14:42:33,5913,1436,54,5447,start,1,android
2016-05-27 23:06:54,5913,1436,54,5447,end,1,android
2016-05-26 14:41:24,5942,1229,54,5454,start,1,android
2016-05-27 23:06:54,5942,1229,54,5454,end,1,android
2016-05-26 14:52:49,5943,243,54,5640,start,1,linux
2016-05-27 23:06:54,5943,243,54,5640,end,1,linux
2016-05-27 09:36:54,6928,1163,54,5451,start,1,android
2016-05-27 23:06:54,6928,1163,54,5451,end,1,android
2016-05-26 14:42:56,5765,1320,57,5519,start,1,iphone
2016-05-27 23:06:54,5765,1320,57,5519,end,1,iphone
2016-05-26 14:46:34,5860,2221,57,5514,start,1,iphone
2016-05-27 23:06:54,5860,2221,57,5514,end,1,iphone
2016-05-26 14:51:16,5922,306,57,5513,start,1,windows
2016-05-27 23:06:54,5922,306,57,5513,end,1,windows
2016-05-27 01:36:54,6548,2285,57,6117,start,1,iphone
2016-05-27 23:06:54,6548,2285,57,6117,end,1,iphone
2016-05-27 09:36:54,6929,2389,57,5515,start,1,android
2016-05-27 23:06:54,6929,2389,57,5515,end,1,android
2016-05-26 14:56:36,5671,2355,59,5164,start,1,iphone
2016-05-27 23:06:54,5671,2355,59,5164,end,1,iphone
2016-05-26 15:01:41,5707,867,59,5168,start,1,iphone
2016-05-27 23:06:54,5707,867,59,5168,end,1,iphone
2016-05-26 14:45:31,5891,1381,59,5165,start,1,android
2016-05-27 23:06:54,5891,1381,59,5165,end,1,android
2016-05-26 14:54:52,5915,801,59,5170,start,1,iphone
2016-05-27 23:06:54,5915,801,59,5170,end,1,iphone
2016-05-26 14:38:17,5919,2133,59,5171,start,1,android
2016-05-27 23:06:54,5919,2133,59,5171,end,1,android
2016-05-26 15:00:29,5930,2029,59,5173,start,1,iphone
2016-05-27 23:06:54,5930,2029,59,5173,end,1,iphone
2016-05-26 14:57:30,5951,931,59,5178,start,1,windows
2016-05-27 23:06:54,5951,931,59,5178,end,1,windows
2016-05-26 14:40:48,5712,744,61,5492,start,1,windows
2016-05-27 23:06:54,5712,744,61,5492,end,1,windows
2016-05-26 14:58:37,5748,600,61,5490,start,1,iphone
2016-05-27 23:06:54,5748,600,61,5490,end,1,iphone
2016-05-26 14:42:28,5823,511,61,5484,start,1,iphone
2016-05-27 23:06:54,5823,511,61,5484,end,1,iphone
2016-05-26 15:00:08,5825,1471,61,5495,start,1,iphone
2016-05-27 23:06:54,5825,1471,61,5495,end,1,iphone
2016-05-26 14:57:01,5882,1085,61,5487,start,1,windows
2016-05-27 23:06:54,5882,1085,61,5487,end,1,windows
2016-05-26 14:39:38,5912,1645,61,5491,start,1,mac
2016-05-27 23:06:54,5912,1645,61,5491,end,1,mac
2016-05-26 14:52:10,5952,841,61,5486,start,1,iphone
2016-05-27 23:06:54,5952,841,61,5486,end,1,iphone
2016-05-27 02:06:54,6561,1510,61,6482,start,1,iphone
2016-05-27 23:06:54,6561,1510,61,6482,end,1,iphone
2016-05-27 02:36:54,6586,1227,61,5498,start,1,android
2016-05-27 23:06:54,6586,1227,61,5498,end,1,android
2016-05-26 14:41:06,5657,585,63,5027,start,1,iphone
2016-05-27 23:06:54,5657,585,63,5027,end,1,iphone
2016-05-26 15:00:39,5661,83,63,5025,start,1,android
2016-05-27 23:06:54,5661,83,63,5025,end,1,android
2016-05-26 14:49:14,5666,462,63,5028,start,1,android
2016-05-27 23:06:54,5666,462,63,5028,end,1,android
2016-05-26 15:05:27,5753,1669,63,5024,start,1,iphone
2016-05-27 23:06:54,5753,1669,63,5024,end,1,iphone
2016-05-26 14:45:47,5756,212,63,5023,start,1,android
2016-05-27 23:06:54,5756,212,63,5023,end,1,android
2016-05-26 14:45:05,5790,1844,63,5026,start,1,android
2016-05-27 23:06:54,5790,1844,63,5026,end,1,android
2016-05-26 14:39:23,5667,708,64,5117,start,1,iphone
2016-05-27 23:06:54,5667,708,64,5117,end,1,iphone
2016-05-26 14:45:59,5680,1588,64,5122,start,1,android
2016-05-27 23:06:54,5680,1588,64,5122,end,1,android
2016-05-26 14:41:15,5684,1631,64,5388,start,1,windows
2016-05-27 23:06:54,5684,1631,64,5388,end,1,windows
2016-05-26 15:01:54,5740,28,64,5124,start,1,iphone
2016-05-27 23:06:54,5740,28,64,5124,end,1,iphone
2016-05-26 14:50:50,5777,1567,64,5392,start,1,android
2016-05-27 23:06:54,5777,1567,64,5392,end,1,android
2016-05-26 14:38:49,5812,1997,64,5445,start,1,android
2016-05-27 23:06:54,5812,1997,64,5445,end,1,android
2016-05-26 14:42:13,5828,1029,64,5444,start,1,iphone
2016-05-27 23:06:54,5828,1029,64,5444,end,1,iphone
2016-05-26 15:01:21,5841,504,64,5439,start,1,iphone
2016-05-27 23:06:54,5841,504,64,5439,end,1,iphone
2016-05-26 14:57:05,5845,101,64,5440,start,1,mac
2016-05-27 23:06:54,5845,101,64,5440,end,1,mac
2016-05-26 14:46:26,5850,1367,64,5387,start,1,windows
2016-05-27 23:06:54,5850,1367,64,5387,end,1,windows
2016-05-26 15:00:20,5879,1157,64,5120,start,1,android
2016-05-27 23:06:54,5879,1157,64,5120,end,1,android
2016-05-26 14:50:19,5886,68,64,5386,start,1,android
2016-05-27 23:06:54,5886,68,64,5386,end,1,android
2016-05-26 14:43:03,5893,1544,64,5441,start,1,iphone
2016-05-27 23:06:54,5893,1544,64,5441,end,1,iphone
2016-05-26 14:59:27,5907,1720,64,5119,start,1,iphone
2016-05-27 23:06:54,5907,1720,64,5119,end,1,iphone
2016-05-26 15:03:42,5940,564,64,5443,start,1,linux
2016-05-27 23:06:54,5940,564,64,5443,end,1,linux
2016-05-26 14:41:58,5946,846,64,5438,start,1,iphone
2016-05-27 23:06:54,5946,846,64,5438,end,1,iphone
2016-05-26 14:39:58,5955,2009,64,5442,start,1,iphone
